feature_set,model,split,label,precision,recall,f1-score,support
v1_only,logistic_regression,train,weighted avg,0.5867459180793932,0.5867951700454193,0.5854453998107789,9027.0
v1_only,logistic_regression,validation,No,0.5175600739371534,0.6511627906976745,0.576725025746653,860.0
v1_only,logistic_regression,validation,Yes,0.5522388059701493,0.4147982062780269,0.4737516005121639,892.0
v1_only,logistic_regression,validation,accuracy,0.5308219178082192,0.5308219178082192,0.5308219178082192,0.5308219178082192
v1_only,logistic_regression,validation,macro avg,0.5348994399536513,0.5329804984878507,0.5252383131294085,1752.0
v1_only,logistic_regression,validation,weighted avg,0.5352161407028112,0.5308219178082192,0.5242979165519245,1752.0
v1_only,logistic_regression,test,No,0.5266821345707656,0.775626423690205,0.627360663288807,878.0
v1_only,logistic_regression,test,Yes,0.5679824561403509,0.2973593570608496,0.39035418236623964,871.0
v1_only,logistic_regression,test,accuracy,0.5374499714122356,0.5374499714122356,0.5374499714122356,0.5374499714122356
v1_only,logistic_regression,test,macro avg,0.5473322953555583,0.5364928903755273,0.5088574228275233,1749.0
v1_only,logistic_regression,test,weighted avg,0.5472496474850645,0.5374499714122356,0.5093317068087863,1749.0
v1_only,random_forest_reference,train,No,0.9715844510115935,0.9674060660932549,0.9694907564931382,4418.0
v1_only,random_forest_reference,train,Yes,0.9688850475367329,0.972879149490128,0.9708779906896179,4609.0
v1_only,random_forest_reference,train,accuracy,0.970200509582364,0.970200509582364,0.970200509582364,0.970200509582364
v1_only,random_forest_reference,train,macro avg,0.9702347492741632,0.9701426077916915,0.970184373591378,9027.0
v1_only,random_forest_reference,train,weighted avg,0.9702061912779464,0.970200509582364,0.9701990496593701,9027.0
v1_only,random_forest_reference,validation,No,0.523109243697479,0.5790697674418605,0.5496688741721855,860.0
v1_only,random_forest_reference,validation,Yes,0.5475,0.4910313901345291,0.5177304964539007,892.0
v1_only,random_forest_reference,validation,accuracy,0.5342465753424658,0.5342465753424658,0.5342465753424658,0.5342465753424658
v1_only,random_forest_reference,validation,macro avg,0.5353046218487395,0.5350505787881947,0.5336996853130431,1752.0
v1_only,random_forest_reference,validation,weighted avg,0.5355273684816392,0.5342465753424658,0.5334080106306843,1752.0
v1_only,random_forest_reference,test,No,0.5386158475426279,0.6116173120728929,0.5728,878.0
v1_only,random_forest_reference,test,Yes,0.5465425531914894,0.4718714121699196,0.5064695009242144,871.0
v1_only,random_forest_reference,test,accuracy,0.5420240137221269,0.5420240137221269,0.5420240137221269,0.5420240137221269
v1_only,random_forest_reference,test,macro avg,0.5425792003670586,0.5417443621214063,0.5396347504621072,1749.0
v1_only,random_forest_reference,test,weighted avg,0.5425633378914891,0.5420240137221269,0.539767487309886,1749.0
v1_only,catboost_classifier,train,No,0.6689536878216124,0.5296514259846085,0.5912076806467913,4418.0
v1_only,catboost_classifier,train,Yes,0.6241635015373486,0.7487524408765459,0.6808048924837246,4609.0
v1_only,catboost_classifier,train,accuracy,0.6415198847900743,0.6415198847900743,0.6415198847900743,0.6415198847900743
v1_only,catboost_classifier,train,macro avg,0.6465585946794805,0.6392019334305772,0.6360062865652579,9027.0
v1_only,catboost_classifier,train,weighted avg,0.646084742592392,0.6415198847900743,0.6369541688883362,9027.0
v1_only,catboost_classifier,validation,No,0.5570719602977667,0.522093023255814,0.539015606242497,860.0
v1_only,catboost_classifier,validation,Yes,0.5655391120507399,0.5997757847533632,0.5821545157780196,892.0
v1_only,catboost_classifier,validation,accuracy,0.5616438356164384,0.5616438356164384,0.5616438356164384,0.5616438356164384
v1_only,catboost_classifier,validation,macro avg,0.5613055361742534,0.5609344040045886,0.5605850610102583,1752.0
v1_only,catboost_classifier,validation,weighted avg,0.5613828617610385,0.5616438356164384,0.5609790236544183,1752.0
v1_only,catboost_classifier,test,No,0.55,0.6389521640091116,0.5911485774499473,878.0
v1_only,catboost_classifier,test,Yes,0.5651577503429356,0.4730195177956372,0.515,871.0
v1_only,catboost_classifier,test,accuracy,0.5563178959405375,0.5563178959405375,0.5563178959405375,0.5563178959405375
v1_only,catboost_classifier,test,macro avg,0.5575788751714679,0.5559858409023744,0.5530742887249737,1749.0
v1_only,catboost_classifier,test,weighted avg,0.5575485423377341,0.5563178959405375,0.5532266729565773,1749.0
v1_corners_related,dummy_most_frequent,train,No,0.0,0.0,0.0,4418.0
v1_corners_related,dummy_most_frequent,train,Yes,0.5105793729921347,1.0,0.6760046934584922,4609.0
v1_corners_related,dummy_most_frequent,train,accuracy,0.5105793729921347,0.5105793729921347,0.5105793729921347,0.5105793729921347
v1_corners_related,dummy_most_frequent,train,macro avg,0.25528968649606737,0.5,0.3380023467292461,9027.0
v1_corners_related,dummy_most_frequent,train,weighted avg,0.26069129612504144,0.5105793729921347,0.3451540525257772,9027.0
v1_corners_related,dummy_most_frequent,validation,No,0.0,0.0,0.0,860.0
v1_corners_related,dummy_most_frequent,validation,Yes,0.5091324200913242,1.0,0.6747352496217852,892.0
