feature,importance
categorical__HomeTeam_Levante,0.2105998223405352
categorical__AwayTeam_Valladolid,0.20629656832597082
categorical__HomeTeam_MGladbach,0.20210892152653617
categorical__HomeTeam_Spezia,0.1994491488104092
categorical__HomeTeam_Cagliari,0.19384966587463767
categorical__HomeTeam_Hannover,0.19177874991125013
categorical__HomeTeam_Verona,0.19131589764560714
categorical__AwayTeam_Augsburg,0.19114621847877036
categorical__AwayTeam_Brighton,0.1900339631576853
categorical__HomeTeam_Nimes,0.18954582231346756
categorical__AwayTeam_RB Leipzig,0.18847639087043078
categorical__AwayTeam_Ath Bilbao,0.1864246672908947
categorical__HomeTeam_Spal,0.185829874835259
categorical__HomeTeam_Frosinone,0.18281216282790863
categorical__HomeTeam_West Brom,0.18278413803892934
categorical__HomeTeam_Juventus,0.18247859504673955
categorical__HomeTeam_Burnley,0.18213681869034132
categorical__AwayTeam_Vallecano,0.1775561636037778
categorical__HomeTeam_Hertha,0.17752095882783023
categorical__AwayTeam_Werder Bremen,0.17636809119071248
categorical__HomeTeam_Huesca,0.1756879693836416
categorical__HomeTeam_Chievo,0.17375873966855554
categorical__HomeTeam_Strasbourg,0.17228373250551704
categorical__AwayTeam_Huddersfield,0.1705356431433
numeric__OddHome,0.1691168132988664
numeric__OddAway,0.16763949770249728
categorical__AwayTeam_Fulham,0.16247381363215446
numeric__AwayEloSynced,0.1614596433662965
categorical__HomeTeam_Ath Madrid,0.1583195033629244
categorical__HomeTeam_Sampdoria,0.15829121516453035
numeric__OddDraw,0.15371749691513098
categorical__HomeTeam_Sociedad,0.15060419722090437
numeric__HomeEloSynced,0.1501400092260748
categorical__HomeTeam_Benevento,0.14854477997693555
categorical__HomeTeam_Augsburg,0.14780824574034063
categorical__AwayTeam_Lyon,0.14722629407894205
categorical__HomeTeam_Valencia,0.1457557568980716
categorical__AwayTeam_Strasbourg,0.14533761438120613
categorical__AwayTeam_Monza,0.1447889124953372
categorical__AwayTeam_Spal,0.1444914700226535
categorical__AwayTeam_Marseille,0.14444633603833956
categorical__AwayTeam_Wolfsburg,0.14210394532057605
categorical__AwayTeam_Inter,0.13993319748631494
categorical__AwayTeam_Betis,0.13941565020668334
categorical__HomeTeam_Clermont,0.1373354731874584
categorical__HomeTeam_Leganes,0.12909241901110896
categorical__AwayTeam_Burnley,0.1281118095112053
categorical__AwayTeam_Watford,0.12809491553200952
categorical__HomeTeam_Guingamp,0.12571225215065795
categorical__AwayTeam_Bochum,0.12549406800443583
categorical__HomeTeam_Inter,0.12529806902402368
categorical__HomeTeam_Bournemouth,0.12277129983986712
categorical__AwayTeam_Schalke 04,0.1201594837720485
categorical__HomeTeam_Liverpool,0.11832464621686549
categorical__HomeTeam_Cadiz,0.11830705199349707
categorical__HomeTeam_Alaves,0.11655950603531744
categorical__AwayTeam_Genoa,0.11556856266081367
categorical__HomeTeam_Getafe,0.11520248782497951
categorical__Division_D1,0.11430272309621473
categorical__HomeTeam_Lille,0.11044431896956175
categorical__AwayTeam_Dijon,0.10995950521819699
categorical__AwayTeam_Montpellier,0.10871092368879165
categorical__AwayTeam_Lens,0.10840958556098017
categorical__HomeTeam_Elche,0.10739922353313258
categorical__AwayTeam_West Ham,0.10603878734562887
categorical__AwayTeam_Union Berlin,0.10465478571960592
categorical__HomeTeam_Bologna,0.10346123999919296
categorical__AwayTeam_Eibar,0.10152858891592939
categorical__AwayTeam_Man United,0.10152234944577226
categorical__AwayTeam_West Brom,0.10097500944242938
categorical__HomeTeam_Lecce,0.10048573475801205
categorical__HomeTeam_Metz,0.09845215855397242
categorical__HomeTeam_Tottenham,0.09641518875543384
numeric__EloDiff,0.0946254691883112
categorical__HomeTeam_Werder Bremen,0.09380795242428547
categorical__AwayTeam_Milan,0.09216148427585591
categorical__AwayTeam_Brescia,0.09075698419366153
categorical__HomeTeam_Celta,0.09051613429673204
categorical__HomeTeam_Torino,0.08978496999473834
categorical__AwayTeam_Real Madrid,0.08679614982526397
categorical__AwayTeam_Bayern Munich,0.08498082361275734
categorical__AwayTeam_Nottm Forest,0.084511769564694
categorical__HomeTeam_Lyon,0.08260694291556646
categorical__HomeTeam_Bordeaux,0.08081178925636551
categorical__HomeTeam_Man United,0.08000747154933517
categorical__AwayTeam_Liverpool,0.07960711574729061
categorical__HomeTeam_Brest,0.07884044652864437
categorical__AwayTeam_Lorient,0.07859299949717707
categorical__AwayTeam_Celta,0.07826383008994722
categorical__HomeTeam_Osasuna,0.07703175426446021
categorical__AwayTeam_Angers,0.07680549068960159
categorical__AwayTeam_Napoli,0.0753935725857661
categorical__Division_SP1,0.07476242721258268
categorical__AwayTeam_Fiorentina,0.07360542980256832
categorical__AwayTeam_Chievo,0.07310349879034717
categorical__HomeTeam_Angers,0.07282693613716039
categorical__HomeTeam_Ein Frankfurt,0.07155079750781185
numeric__AwayElo,0.07085218590666095
categorical__AwayTeam_Arsenal,0.07025445037244615
categorical__HomeTeam_West Ham,0.0668151305509307
categorical__HomeTeam_St Etienne,0.06673798097330488
categorical__HomeTeam_Stuttgart,0.06657280814724874
categorical__AwayTeam_Sampdoria,0.0663362132073654
categorical__Division_E0,0.06607241408973713
categorical__AwayTeam_Freiburg,0.06496609162312525
categorical__AwayTeam_Salernitana,0.06452605385347387
categorical__AwayTeam_Barcelona,0.06250601991925779
categorical__AwayTeam_Valencia,0.06110295758859659
categorical__AwayTeam_Dortmund,0.06059165303984272
numeric__Over25,0.05831900575778511
categorical__AwayTeam_Paris SG,0.05154136812380325
categorical__AwayTeam_MGladbach,0.05098079682104986
numeric__ImpliedOver25,0.050753809984418245
numeric__HomeElo,0.05056180803722281
categorical__HomeTeam_Leverkusen,0.04689610488064801
categorical__AwayTeam_Rennes,0.04688397491634401
categorical__Division_F1,0.046373752424869144
categorical__HomeTeam_Wolfsburg,0.045082951739671105
categorical__AwayTeam_Girona,0.04507145146703488
categorical__HomeTeam_Rennes,0.044751452112228814
categorical__Division_I1,0.04408959131772064
categorical__AwayTeam_Leverkusen,0.04354833292710909
categorical__HomeTeam_Fulham,0.042542009596083036
numeric__Under25,0.04204759601863881
categorical__AwayTeam_St Etienne,0.04014374521737481
categorical__AwayTeam_Lecce,0.03965923899580959
categorical__AwayTeam_Cremonese,0.039574398431451795
categorical__AwayTeam_Hoffenheim,0.03939480207595932
numeric__HomeRollingGoalsAgainst5,0.03914121695454832
categorical__HomeTeam_Brentford,0.03847435782257414
categorical__HomeTeam_Lorient,0.036831835492303844
categorical__HomeTeam_Caen,0.036604581824889765
categorical__AwayTeam_FC Koln,0.03419870011610831
categorical__HomeTeam_Napoli,0.03393246381360675
categorical__HomeTeam_Newcastle,0.032503722752198316
categorical__HomeTeam_Nantes,0.03167019462234445
numeric__AwayRollingOver25Rate5,0.031000439283763004
categorical__HomeTeam_Mainz,0.030931563062739646
numeric__HomeMatchesPlayedBefore,0.030459194560405817
numeric__ImpliedHomeWin,0.03045869544235282
numeric__BookmakerMargin1X2,0.03040175577434108
numeric__AwayRollingGoalsAgainst5,0.029710255471451744
numeric__MatchMonth,0.02967968923405241
numeric__AwayRollingPoints5,0.029059909176913402
categorical__HomeTeam_RB Leipzig,0.02880538978643058
categorical__HomeTeam_Roma,0.028282837157538546
numeric__ImpliedAwayWin,0.028006674365053677
categorical__HomeTeam_Southampton,0.027440263937842848
categorical__HomeTeam_Venezia,0.023305209355665702
numeric__AwayRollingGoalsFor5,0.02260165159184248
numeric__HomeRollingOver25Rate5,0.022180614508978805
numeric__ImpliedDraw,0.021990665920835237
categorical__AwayTeam_Aston Villa,0.02051101454831095
numeric__SeasonStartYear,0.02023261384136517
categorical__AwayTeam_Udinese,0.020100565629032622
numeric__HomeRollingPoints5,0.01985582468931306
categorical__AwayTeam_Frosinone,0.018542628517783474
numeric__AwayMatchesPlayedBefore,0.017648812542397287
categorical__AwayTeam_Auxerre,0.01726584991465171
categorical__HomeTeam_Barcelona,0.016793374717746765
categorical__AwayTeam_Sociedad,0.015573610485124546
categorical__AwayTeam_Brest,0.015452454947445168
categorical__AwayTeam_Monaco,0.013954646747404648
numeric__EloMean,0.013235697835217596
numeric__RollingGoalsForDiff5,0.012881013210127473
numeric__RollingPointsDiff3,0.01246921348382545
numeric__AwayRollingPoints3,0.009103550416248909
categorical__AwayTeam_Amiens,0.008329969707530334
numeric__HomeRollingPoints3,0.008296109206221071
categorical__HomeTeam_Marseille,0.007883384731707774
categorical__AwayTeam_Huesca,0.007880731013488509
numeric__RollingGoalsAgainstDiff5,0.00721684954521991
categorical__AwayTeam_Lazio,0.0071943997654452104
numeric__RollingPointsDiff5,0.0065327694612724585
numeric__RollingOver25RateDiff5,0.006396153821313212
categorical__HomeTeam_Nice,0.006076074376907114
categorical__AwayTeam_Atalanta,0.005375281277833823
categorical__HomeTeam_FC Koln,0.005114158713851186
categorical__AwayTeam_Crystal Palace,0.004776879183590415
numeric__HomeRollingGoalsFor5,0.004741391232637247
numeric__HomeRollingBTTSRate5,0.004423876963351995
categorical__AwayTeam_Everton,0.003698860646718956
categorical__AwayTeam_Stuttgart,0.00292811941783907
categorical__HomeTeam_Schalke 04,0.002733727651107605
numeric__AwayRollingBTTSRate5,0.002660829451974487
categorical__HomeTeam_Genoa,0.002200532637554207
numeric__RollingBTTSRateDiff5,0.001288053218259063
categorical__HomeTeam_Freiburg,0.0007306873600684222
categorical__AwayTeam_Roma,0.0005201342634897088
categorical__HomeTeam_Espanol,0.0004473569528387287
